instances,z_1,z_2,algo_collision,feature_npc1_avg_control_speed,feature_npc1_min_control_speed,feature_npc1_max_control_speed,feature_npc1_std_control_speed,feature_npc2_avg_control_speed,feature_npc2_min_control_speed,feature_npc2_max_control_speed,feature_npc2_std_control_speed,feature_npcs_avg_control_speed,feature_npcs_min_control_speed,feature_npcs_max_control_speed,feature_npcs_std_control_speed,feature_npc_number_lane_changes,feature_npc2_number_lane_changes,feature_ego_avg_speed,feature_ego_min_speed,feature_ego_max_speed,feature_ego_std_speed,feature_npc1_avg_speed,feature_npc1_min_speed,feature_npc1_max_speed,feature_npc1_std_speed,feature_npc2_avg_speed,feature_npc2_min_speed,feature_npc2_max_speed,feature_npc2_std_speed,feature_avg_dist_ego_npc1,feature_min_dist_ego_npc1,feature_max_dist_ego_npc1,feature_std_dist_ego_npc1,feature_avg_dist_ego_npc2,feature_min_dist_ego_npc2,feature_max_dist_ego_npc2,feature_std_dist_ego_npc2,feature_npc_avg_dist,feature_max_npc_dist,feature_min_npc_dist,feature_std_npc_dist,feature_type_npc_max_dist,feature_type_npc_min_dist,feature_op_npc_max_dist,feature_op_npc_min_dist,feature_ctrl_speed_npc_max_dist,feature_ctrl_speed_npc_min_dist,feature_speed_npc_min_dist,feature_speed_npc_max_dist,feature_avg_speed_npcs,feature_max_npc_speed,feature_min_npc_speed,feature_std_npcs_speed,feature_type_npc_max_speed,feature_type_npc_min_speed,feature_op_npc_max_speed,feature_op_npc_min_speed,feature_ctrl_speed_npc_max_speed,feature_ctrl_speed_npc_min_speed,feature_dist_av_npc_max_speed,feature_dist_av_npc_min_speed,feature_time_to_max_speed,feature_time_to_max_dist,feature_source
scenario1865,-1.16105241,0.240732177,0,16.27299707,0.906109877,28.41604469,10.25761074,16.84095492,1.86264853,29.45173477,8.747136312,16.556976,0.906109877,29.45173477,9.502373525,7,8,7.322647592,0,11.66040592,4.345552694,8.118696751,0,28.38217314,8.187280961,9.130925199,0,29.44465183,8.578696663,12.89583116,3.714503561,31.1382164,7.093703174,48.55363967,3.421748737,85.07711561,22.44336313,30.72473542,85.07711561,3.421748737,14.76853315,2,2,1,1,13.48005081,24.54159277,20.93696296,21.14945723,8.624810975,29.44465183,0,8.382988812,2,2,0,1,29.45173477,24.54159277,64.95988364,11.75040225,5.6,12,0
scenario1866,-2.039884207,0.875105878,0,17.60794507,0.150476223,28.80089965,8.492920917,16.98155203,8.44627282,26.84185515,5.114211002,17.29474855,0.150476223,28.80089965,6.803565959,6,6,7.326263637,0,11.67623704,4.380591174,7.757640643,0,24.14970063,5.869049584,11.81023908,0,26.84116624,7.262816145,18.49941482,6.810866983,34.16724382,7.319805009,50.82428759,3.802241755,112.6536937,24.99281051,34.66185121,112.6536937,3.802241755,16.15630776,2,2,0,2,9.373948729,17.54366262,15.90421741,9.365898174,9.783939862,26.84116624,0,6.565932864,2,2,2,2,26.84185515,17.54366262,75.45741098,11.75040225,14.4,30,0
scenario1867,-2.628666381,0.721835754,0,10.49059209,3.701439224,21.08844969,5.923768798,17.32710289,2.109019116,29.24400874,8.848553382,13.90884749,2.109019116,29.24400874,7.38616109,6.5,6,7.331800435,0,11.68277612,4.370650449,7.817891922,0,20.8790021,5.930194311,11.87345378,0,27.74799741,8.769809769,24.04468678,5.980964754,37.6436268,10.68007311,59.72113323,3.798989867,110.4792326,29.70622305,41.88291,110.4792326,3.798989867,20.19314808,2,2,0,2,14.9233655,16.52292051,15.31617198,13.93556337,9.845672852,27.74799741,0,7.35000204,2,2,0,2,27.74786687,16.52292051,60.6707379,11.75040225,5.7,30,0
scenario1868,-1.834078979,0.136054195,0,17.14912503,7.457947179,25.8893887,6.366955426,16.66147577,2.624449423,28.4719217,9.138965384,16.9053004,2.624449423,28.4719217,7.752960405,6,6,7.345967428,0,11.74415231,4.25031914,8.483419331,0,22.31248155,5.951966143,10.09109362,0,26.63718915,8.257231702,12.05040191,3.24393338,22.55855448,5.295718654,41.84588985,3.794971134,86.03583547,26.06925713,26.94814588,86.03583547,3.24393338,15.68248789,2,1,1,2,8.481937914,20.50421073,14.50229903,13.44672897,9.287256477,26.63718915,0,7.104598923,2,2,2,2,26.63712973,24.91189296,79.3083589,11.75040225,5.8,9,0
scenario1869,-0.557820285,0.5392988,0,16.92222891,6.642808634,28.59187427,7.255673226,19.51616218,1.446560933,27.8136342,7.46320308,18.21919555,1.446560933,28.59187427,7.359438153,5.5,6,7.338746388,0,11.66255441,4.018965241,4.212955053,0,22.83518249,5.195437867,4.24628403,0,27.78432734,7.736700684,53.00296371,12.79102064,112.5765342,39.63846294,47.75951045,3.427455746,106.0453559,38.67065245,50.38123708,112.5765342,3.427455746,39.1545577,1,2,2,1,20.20320259,27.8136342,22.58629934,0,4.229619541,27.78432734,0,6.466069275,2,2,2,1,1.446560933,27.8136342,33.32155244,11.75040225,3,27.3,0
scenario1870,-1.028008501,0.448305847,0,14.17444404,0.346698643,26.517156,8.081453789,16.42902541,2.574226466,28.00807667,7.102762408,15.30173473,0.346698643,28.00807667,7.592108098,6.5,7,7.328338356,0,11.66000416,4.373202567,8.504144836,0,26.21128208,7.502639242,11.13809747,0,28.00134183,7.904907017,31.67939868,3.500634357,70.17982601,21.07871517,34.6999547,3.496420334,87.28815662,20.64177371,33.18967669,87.28815662,3.496420334,20.86024444,2,2,2,1,10.72698357,28.00807667,16.49918004,10.72518501,9.821121151,28.00134183,0,7.703773129,2,2,1,0,28.00807667,18.79967012,29.46671299,11.75040225,8.8,30,0
scenario1871,0.166382318,0.761079124,0,15.45125206,3.27808045,28.7202385,7.929083544,12.49606499,0.884361728,25.51480128,8.788877432,13.97365853,0.884361728,28.7202385,8.358980488,6,5,7.330803016,0,11.76754875,4.004402257,7.424100368,0,25.58556655,4.186724317,7.559133467,0,23.70015762,6.317070074,38.15183031,11.94369366,60.57502105,14.5437049,21.06390473,2.590959075,47.86083326,13.2881698,29.60786752,60.57502105,2.590959075,13.91593735,1,2,0,0,26.7096424,24.33014184,16.74653445,7.838886709,7.491616917,25.58556655,0,5.251897196,1,2,1,1,28.7202385,0.884361728,47.51505209,11.75040225,15.9,22.3,0
scenario1872,0.821469751,0.819721494,0,13.91218339,2.719288433,29.92964614,9.869280612,16.24232409,6.60723975,28.07977746,7.988608285,15.07725374,2.719288433,29.92964614,8.928944449,5.5,4,7.334056854,0,11.64260049,4.342158914,8.156236457,0,28.19998864,6.611899212,9.919571553,0,26.75446343,7.402139538,45.86053219,3.297531408,93.35743088,29.68078126,41.60831943,3.438371248,82.96305255,23.73596712,43.73442581,93.35743088,3.297531408,26.70837419,1,1,2,2,6.865851859,29.92964614,15.1529134,5.607501645,9.037904005,28.19998864,0,7.007019375,1,2,2,1,29.92964614,26.24291609,11.75987158,11.75040225,28.8,22.7,0
scenario1873,-2.607804894,1.084024903,0,11.71282333,0.38541355,27.28191649,9.85268872,15.77318433,2.6768104,26.81411652,8.757563417,13.74300383,0.38541355,27.28191649,9.305126069,4.5,6,7.336593882,0,11.6932975,4.387605835,7.671525756,0,24.64306604,7.121184596,10.51726869,0,26.814343,9.826415417,31.99390324,10.07087459,68.0729432,16.99938176,49.75165536,3.797765779,111.1675729,33.10186134,40.8727793,111.1675729,3.797765779,25.05062155,2,2,0,0,17.59009829,15.52967642,14.65235958,12.06107399,9.094397223,26.814343,0,8.473800006,2,2,0,0,26.81411652,15.52967642,55.4868445,11.75040225,5.7,11.9,0
scenario1874,0.0262892,0.394012351,0,11.48497162,2.200745543,24.03839855,6.873314399,14.64247688,3.719163598,28.94219889,9.110261874,13.06372425,2.200745543,28.94219889,7.991788136,7,7,7.332069783,0,11.64299404,4.259626269,7.904963383,0,23.80432076,6.197277578,8.382450827,0,28.78477491,7.50924015,31.3959835,4.427648782,69.55607572,18.13373153,12.63798825,3.147088758,34.06861313,8.885046642,22.01698587,69.55607572,3.147088758,13.50938909,1,2,2,2,24.03839855,8.299967189,16.69258751,10.63595482,8.143707105,28.78477491,0,6.853258864,2,2,1,2,28.94219889,24.30826088,4.936641945,11.75040225,17.2,18.6,0
scenario1875,-0.590377393,3.050266507,0,15.44829691,4.897152454,25.33545408,7.149100385,11.23694787,0.761279811,25.98223943,7.367463041,13.34262239,0.761279811,25.98223943,7.258281713,4.5,5,7.327471442,0,11.68518825,4.429300757,7.602201907,0,23.95527643,4.802874722,7.615505374,0,21.22021348,5.785798086,45.6176986,11.27067339,86.25123517,24.03702451,33.5039329,5.711973651,71.69865085,21.15583264,39.56081575,86.25123517,5.711973651,22.59642857,1,2,1,1,25.33545408,25.98223943,0.029311177,9.766082068,7.608853641,23.95527643,0,5.294336404,1,2,0,2,24.62276941,7.050818829,37.93008653,11.75040225,10.9,19.4,0
scenario1876,-0.22988793,1.319808076,0,11.9263003,1.872207042,26.69939332,8.449136091,15.65346908,0.201602863,29.25427261,9.707980337,13.78988469,0.201602863,29.25427261,9.078558214,6,5,7.333645074,0,11.67267484,4.35873006,7.780369684,0,26.65732149,7.715355969,9.17823997,0,26.52825337,8.726514315,26.85258135,6.350466785,55.35161538,12.92061938,27.33819161,3.44318061,78.17472834,20.1286657,27.09538648,78.17472834,3.44318061,16.52464254,2,2,2,0,20.00271864,22.77649861,22.74845223,18.22848049,8.479304827,26.65732149,0,8.220935142,1,2,1,1,26.69939332,4.305557016,17.28828967,11.75040225,23.4,15,0
scenario1877,-0.098632573,-1.695946419,1,15.6110693,2.468053005,28.80376356,9.544830152,17.02528822,4.9102204,28.72259398,7.204034613,16.31817876,2.468053005,28.80376356,8.374432382,5.5,4,1.16565168,0,7.588978577,2.213904043,1.588062585,0,22.84042817,3.444409409,9.966277466,0,25.13125062,6.672322343,7.865088141,4.524697592,20.2282004,4.625191975,105.9294271,3.328743097,220.6034674,82.77041523,56.89725761,220.6034674,3.328743097,43.6978036,2,2,1,1,28.72259398,16.36253721,15.76190608,14.35938225,5.777170026,25.13125062,0,5.058365876,2,2,2,1,22.49120889,16.36253721,109.3095927,11.75040225,15,30,0
scenario1878,-0.58108386,0.486777348,0,17.11461538,0.063972712,29.33213731,9.918344923,11.48249876,0.477813058,25.08594304,7.582852621,14.29855707,0.063972712,29.33213731,8.750598772,5,5,7.347818776,0,11.69499493,4.350710257,7.836035179,0,24.4526949,6.670847993,8.323637592,0,25.07279474,6.974064088,14.30857273,3.846945158,37.5747744,9.288858396,20.20884512,3.121704974,48.933121,14.80597861,17.25870892,48.933121,3.121704974,12.0474185,2,2,2,2,10.00026397,0.477813058,0.477508073,14.52177284,8.079836386,25.07279474,0,6.822456041,2,2,2,2,14.52231457,25.08594304,35.20554819,11.75040225,3,6,0
scenario1879,1.735102567,-0.802568483,0,20.3863469,10.85960243,29.11447656,6.278419556,14.05132774,2.052942378,28.8082632,9.215856016,17.21883732,2.052942378,29.11447656,7.747137786,6,6,7.305092744,0,11.57007299,4.062384129,8.031458131,0,26.37990064,5.466550008,8.866324123,0,23.99107966,7.133321067,13.36672066,2.556744031,26.44633553,6.709970004,13.9800371,2.603411495,36.88822607,8.850174555,13.67337888,36.88822607,2.556744031,7.780072279,2,1,2,2,19.39060013,10.85960243,0.805528225,12.1896819,8.448891127,26.37990064,0,6.299935538,1,2,2,1,26.63152567,9.863738441,10.9124676,11.75040225,19.4,9.2,0
scenario1880,1.451623833,-0.966888953,2,15.36581196,0.640571491,28.20165128,8.082612626,15.67560494,4.148730873,25.32020301,7.338955916,15.52070845,0.640571491,28.20165128,7.710784271,6.5,7,7.254256727,0,11.34457751,4.12272343,8.543235854,0,28.04104063,7.134529599,10.52585995,0,25.31511767,8.015497966,14.43840136,2.770319153,32.15563617,7.031217603,34.38454493,3.83495829,79.49859176,19.19071106,24.41147314,79.49859176,2.770319153,13.11096433,2,1,1,2,25.32020301,28.20165128,27.72110121,11.19765474,9.534547903,28.04104063,0,7.575013783,1,2,1,2,26.37433886,13.34035769,7.786069199,11.75040225,12,17.3,0
scenario1881,0.983691193,1.294074635,0,19.46148019,0.573166967,28.08553584,9.259583086,10.85689246,1.558463001,20.1490996,7.433552887,15.15918633,0.573166967,28.08553584,8.346567987,6,5,7.340534887,0,11.67727826,4.338645245,9.646608577,0,28.04601945,7.787568448,7.507785414,0,20.14629586,7.297823108,16.77717796,3.49075082,40.29014613,9.080757929,25.93210541,3.572618202,53.18004716,17.1089806,21.35464169,53.18004716,3.49075082,13.09486926,2,1,0,2,14.00440772,27.13973864,22.24224069,11.53319787,8.577196995,28.04601945,0,7.542695778,1,2,1,1,15.94601138,2.978235978,6.554418676,11.75040225,18,16.3,0
scenario1882,-0.990103245,0.828256882,0,11.82813359,1.99255726,20.81260115,6.513226198,11.73782426,0.777646422,26.02735686,8.748228091,11.78297892,0.777646422,26.02735686,7.630727145,6,6,7.326403221,0,11.67224379,4.381806601,7.935411278,0,19.41992175,5.032940023,8.330046537,0,25.98078956,7.76754445,31.851033,3.619256749,68.91893518,18.22059111,20.28244054,3.683584758,48.33496635,12.75891769,26.06673677,68.91893518,3.619256749,15.4897544,1,1,0,2,16.98604768,20.71315974,5.94511286,11.62572977,8.132728907,25.98078956,0,6.400242237,2,2,0,0,26.02735686,1.750022543,12.39305117,11.75040225,25.4,18.4,0
scenario1883,-1.030505415,0.449991561,0,14.10199657,0.132358091,24.72251729,8.549547463,14.00985573,3.315072337,25.50301839,7.360460157,14.05592615,0.132358091,25.50301839,7.95500381,5.5,5,7.322186939,0,11.63870839,4.336999302,8.061358812,0,21.78401486,6.677589434,8.521140913,0,25.48991327,7.403076565,30.62105747,3.689457213,71.71848631,19.62920017,30.38474548,3.810418891,62.22728388,17.56904039,30.50290147,71.71848631,3.689457213,18.59912028,1,1,2,2,19.56631995,22.82522947,3.71609787,6.880038664,8.291249863,25.48991327,0,7.040333,2,2,1,2,11.52569013,25.50301839,36.81656961,11.75040225,3,21.6,0
scenario1884,-1.869117079,1.112112709,0,13.54207867,0.603420892,26.94862501,10.56131077,18.1309263,4.150122896,29.99824764,8.275235716,15.83650249,0.603420892,29.99824764,9.418273245,6,4,7.317709176,0,11.70390485,4.403636682,7.638877427,0,26.35370899,7.561034936,8.460744498,0,29.92850723,8.895425503,23.79545349,9.668145982,48.95228764,11.56288432,30.8588746,3.449485976,67.65131683,19.92137112,27.32716404,67.65131683,3.449485976,15.74212772,2,2,2,1,4.150122896,25.93341487,21.05947985,16.86158309,8.049810963,29.92850723,0,8.228230219,2,2,0,1,16.86162168,25.93341487,55.4502951,11.75040225,12,15,0
scenario1885,0.903793718,0.088450376,0,15.0120519,1.047715963,28.82151002,8.850305246,17.02905645,2.352578379,29.40665303,7.61995654,16.02055417,1.047715963,29.40665303,8.235130893,6,7,7.335678011,0,11.6920393,4.293634171,8.051229113,0,28.77365645,6.885037285,10.62283467,0,28.46261909,7.73816646,17.80224859,2.613088798,56.63615456,14.39188587,33.73130079,3.806383448,67.89877926,16.37347044,25.76677469,67.89877926,2.613088798,15.38267816,2,1,0,2,20.46813716,12.90204521,4.281707023,20.43343597,9.33703189,28.77365645,0,7.311601873,1,2,0,2,22.19914015,10.32485205,18.15960272,11.75040225,21,30,0
scenario1886,-1.425630674,1.217887587,0,10.18696321,1.408221809,27.55364399,9.222727099,15.87589013,8.056338341,28.35511147,6.470206769,13.03142667,1.408221809,28.35511147,7.846466934,6,6,7.323619126,0,11.67137219,4.346468935,7.621745017,0,27.55128274,8.06540202,8.705444969,0,28.32481024,7.955690246,60.17635242,11.9278676,97.56898859,26.43136509,25.24930423,3.804439087,48.86734376,11.45988672,42.71282832,97.56898859,3.804439087,18.94562591,1,2,0,0,26.57164641,24.27420922,19.80507176,6.667022445,8.163594993,28.32481024,0,8.010546133,2,2,1,0,28.35511147,24.27420922,42.82388601,11.75040225,17.2,21.6,0
scenario1887,-0.508951826,-0.173287036,0,11.6491425,0.277060137,26.86639557,8.619737124,14.8661733,1.138251173,25.92617177,8.436639272,13.2576579,0.277060137,26.86639557,8.528188198,6,7,7.331902539,0,11.48603861,4.084515639,7.277561388,0,24.44776873,6.348239621,8.738165621,0,25.89872697,6.949064077,34.97202821,9.492564831,77.9777966,23.65575401,18.07909673,3.432304346,41.40426421,11.08716099,26.52556247,77.9777966,3.432304346,17.3714575,1,2,1,1,0.277060137,25.92617177,22.11815841,0.2600997,8.007863504,25.89872697,0,6.648651849,2,2,1,1,12.75918941,25.92617177,28.86286667,11.75040225,3,26.1,0
scenario1888,-0.711471689,-0.877618053,1,15.92858949,2.141275666,25.56213809,7.954291053,13.98501447,0.409098702,25.66594643,9.428646548,14.95680198,0.409098702,25.66594643,8.691468801,6,6,7.351474938,0,11.53802315,4.25950109,7.894508648,0,25.51668658,7.229965649,8.42994447,0,25.66608605,8.930789662,22.56427978,3.852974864,51.1785906,13.16989432,20.23124296,2.76616557,51.61975574,14.61765731,21.39776137,51.61975574,2.76616557,13.89377582,2,2,2,1,19.86413893,15.16685829,1.030647337,11.91953559,8.162226559,25.66608605,0,8.080377655,2,2,1,1,25.66594643,18.48978868,43.70280547,11.75040225,14.8,17.5,0
scenario1889,-2.274737725,-0.062634663,2,20.07542708,9.62598022,29.68697358,6.416973526,15.47350991,0.73175199,27.59282361,8.812202605,17.7744685,0.73175199,29.68697358,7.614588066,4,3,7.230914811,0,11.68487416,4.374630385,8.073528577,0,24.35806061,7.940294209,10.1745839,0,27.58936621,9.600889261,16.97458914,3.607184856,44.55438717,12.39021437,54.64156201,3.213074906,117.3075679,30.33468987,35.80807557,117.3075679,3.213074906,21.36245212,2,2,2,1,1.720848932,11.99689832,11.91187909,24.97201281,9.124056238,27.58936621,0,8.770591735,2,2,0,1,27.59282361,11.99689832,114.2084651,11.75040225,11.8,12,0
scenario1890,-3.023108113,1.342148984,0,13.20317033,0.660840916,26.64339212,9.704366027,16.50683644,0.122582554,29.37052126,9.153963954,14.85500339,0.122582554,29.37052126,9.429164991,6,5,7.326898004,0,11.73662121,4.38781755,7.373872211,0,22.7000836,6.540357185,10.86904023,0,29.3704592,9.528865623,42.06597654,12.21773637,76.75322321,22.59900973,35.25300186,3.797624305,76.2580774,17.22367611,38.6594892,76.75322321,3.797624305,19.91134292,1,2,2,0,23.786746,16.24142395,15.05527335,11.2609929,9.121456219,29.3704592,0,8.034611404,2,2,1,0,0.122582554,16.24142395,70.19709939,11.75040225,6,15.8,0
scenario1891,-2.147805981,0.495172008,0,12.93963327,2.791417787,27.63485037,7.517717573,18.39952039,6.945749233,29.36827782,8.115165202,15.66957683,2.791417787,29.36827782,7.816441387,5.5,3,7.327492102,0,11.67744865,4.381820558,7.944357209,0,21.93317437,5.716100535,11.41889667,0,29.35542817,8.382603943,32.44368697,3.774202088,70.21317572,18.56874025,50.36642022,3.796590705,106.5133644,21.07874322,41.40505359,106.5133644,3.774202088,19.82374174,2,1,1,0,25.98471139,8.760001763,2.65655167,4.143779201,9.681626938,29.35542817,0,7.049352239,2,2,1,2,29.36827782,28.19984759,69.72162508,11.75040225,5.1,30,0
scenario1892,-1.455293868,1.280509386,2,19.43069573,4.954629881,26.61276427,7.21990204,11.01364983,1.477385143,29.29910604,8.048995419,15.22217278,1.477385143,29.29910604,7.63444873,6.5,7,6.736134584,0,11.63982379,4.741676186,8.140386692,0,21.36279614,4.804984816,7.707298214,0,29.29081864,7.658436911,16.15428489,3.096106074,25.55325927,4.871177561,24.41765006,3.796086248,67.99734956,20.50151912,20.28596747,67.99734956,3.096106074,12.68634834,2,1,2,1,8.428169937,26.28418221,10.55520245,21.67866503,7.923842453,29.29081864,0,6.231710863,2,2,1,0,29.29910604,11.31327109,48.47432071,11.75040225,8.5,12,0
scenario1893,-1.756458223,0.878317424,0,15.43494056,1.323782996,29.53761938,8.937407793,13.31692623,0.793077371,29.29888837,10.73771414,14.3759334,0.793077371,29.53761938,9.837560965,4.5,4,7.334820733,0,11.6792526,4.419336281,7.718132707,0,25.72001843,6.444716851,8.397395023,0,29.29874169,10.72845614,16.70325515,3.927255126,30.11938622,5.834679822,35.18887971,3.832491367,86.21232541,25.19627306,25.94606743,86.21232541,3.832491367,15.51547644,2,2,1,0,27.32646947,29.29888837,29.26200162,11.0916886,8.057763865,29.29874169,0,8.586586493,2,2,0,0,29.29888837,0.793077371,30.62350056,11.75040225,5.9,14.5,0
scenario1894,-1.393091317,0.283770894,0,17.50723643,4.901273373,26.38390091,8.392319072,14.28896425,0.314765115,29.4497336,8.540008599,15.89810034,0.314765115,29.4497336,8.466163835,5.5,6,7.353837479,0,11.62622752,4.351272102,8.058925567,0,25.424827,7.487834009,8.822408125,0,29.44595341,8.840509998,16.22552465,3.720569659,36.25555698,10.45525314,32.770947,3.801141298,74.8040125,20.81517675,24.49823583,74.8040125,3.720569659,15.63521494,2,1,2,1,18.5668747,26.38390091,2.276742742,18.68530483,8.440666846,29.44595341,0,8.164172004,2,2,2,2,14.72710476,16.37448577,58.75605489,11.75040225,6,15,0
scenario1895,-0.352845016,0.029991552,0,10.99751267,0.225196749,26.28405812,7.702748613,14.4342928,1.577195191,29.34988767,8.509697456,12.71590273,0.225196749,29.34988767,8.106223035,5.5,4,7.33181201,0,11.67452141,3.948915558,7.69757588,0,25.74703687,6.364668048,7.2440883,0,29.3478078,7.501594795,30.60273178,9.692403403,64.48645489,17.33191258,40.48706894,2.947210963,90.63591748,28.91488216,35.54490036,90.63591748,2.947210963,23.12339737,2,2,2,1,21.20355595,15.03578278,6.852083366,7.837717514,7.47083209,29.3478078,0,6.933131421,2,2,2,1,29.34988767,5.345499092,20.77498024,11.75040225,25.9,21.6,0
scenario1896,-0.216344136,1.126700352,0,12.79441382,0.130751944,28.88295553,8.205583312,19.8647069,10.83859531,28.26380132,6.480600539,16.32956036,0.130751944,28.88295553,7.343091925,7.5,7,7.329690262,0,11.68874156,4.353054955,7.960733759,0,28.84188362,6.69874184,11.28888127,0,27.90132818,8.022365423,30.93895041,3.681185864,81.53310181,20.81596091,46.31473553,3.799199472,102.4596705,21.5282102,38.62684297,102.4596705,3.681185864,21.17208556,2,1,0,0,10.83859531,11.224227,3.390560957,10.83280661,9.624807516,28.84188362,0,7.360553632,1,2,2,2,5.889912612,22.04796689,35.76193858,11.75040225,24,30,0
scenario1897,-0.331388372,2.681926871,0,20.02842541,6.562120942,29.04046484,6.619234525,14.721276,1.182030084,26.19010391,7.600345858,17.37485071,1.182030084,29.04046484,7.109790192,6,7,7.334553064,0,11.68408001,4.183801867,7.680664678,0,26.08331317,6.284031821,4.218209077,0,26.16266923,6.624562936,19.48445038,8.743326546,45.54374295,9.364883757,50.18404628,6.726830829,106.3768264,38.19210093,34.83424833,106.3768264,6.726830829,23.77849234,2,2,0,1,7.786749093,26.19010391,11.70745132,0,5.949436877,26.16266923,0,6.454297378,2,2,1,2,26.19010391,1.182030084,8.753350413,11.75040225,8.5,26.8,0
scenario1898,-1.055173798,0.526762034,0,13.88417986,0.405700444,26.18405362,8.658941801,16.79477627,8.455678146,24.55722107,5.641832605,15.33947807,0.405700444,26.18405362,7.150387203,6.5,6,7.324409791,0,11.65334569,4.366740646,8.096751992,0,23.77538365,6.762584538,10.21877131,0,24.00588989,6.349891321,40.27788021,3.695543227,82.4898713,26.22123549,31.94176229,3.820086248,59.97969622,16.24456234,36.10982125,82.4898713,3.695543227,21.23289892,1,1,0,1,25.79577094,26.18405362,5.368465301,11.52020165,9.157761652,24.00588989,0,6.55623793,2,2,2,2,11.67077853,17.18981895,58.79437158,11.75040225,9,18.5,0
scenario1899,0.387233208,1.676263282,0,16.92436479,5.722095163,29.38057524,8.636097128,10.30141645,2.633986214,26.73044771,7.024664365,13.61289062,2.633986214,29.38057524,7.830380746,5,5,7.344233068,0,11.69688505,4.349786155,7.833387158,0,27.80067671,6.087700774,7.828303325,0,26.71719731,7.342348066,18.4059892,5.316851192,43.56429703,9.846494288,8.709165721,3.687794036,32.73578547,6.834920257,13.55757746,43.56429703,3.687794036,8.340707272,1,2,0,2,27.88872416,8.663200837,0.911951074,10.81586004,7.830845241,27.80067671,0,6.71502442,1,2,0,2,27.88872416,4.312752886,17.70475184,11.75040225,17.8,15.3,0
scenario1900,0.339106094,1.356333029,0,16.01943132,0.19881341,29.10753585,9.830751078,16.45134815,2.8012064,29.30112876,7.911347421,16.23538973,0.19881341,29.30112876,8.871049249,5.5,7,7.332454919,0,11.75582297,4.119935406,7.686679881,0,28.66975327,7.541061037,8.857601216,0,24.67561924,7.286084537,24.45183355,8.772750029,55.26548743,14.47539524,13.27863259,3.107189986,36.09538949,7.848608859,18.86523307,55.26548743,3.107189986,11.16200205,1,2,1,2,23.88663429,24.61570791,17.25988195,11.40910188,8.272140549,28.66975327,0,7.413572787,1,2,0,1,29.10753585,9.593663579,16.65246785,11.75040225,7.8,18.6,0
scenario1901,-0.157214797,-0.409259852,0,15.58993561,2.232496838,27.70620925,9.690042272,12.14180454,2.140259247,27.4271013,7.129358691,13.86587008,2.140259247,27.70620925,8.409700482,6,7,7.333139009,0,11.69514499,4.267129781,8.064503532,0,25.27689495,6.422574992,7.509571142,0,27.42341554,7.346148516,29.94039353,3.678779948,68.84745894,19.80893464,11.61827099,2.391153932,34.21251257,6.266708295,20.77933226,68.84745894,2.391153932,13.03782147,1,2,0,0,24.58956725,2.547966213,1.118857666,7.099693724,7.787037337,27.42341554,0,6.884361754,2,2,0,1,2.140259247,8.902494724,34.21251257,11.75040225,6,21.3,0
scenario1902,-1.077962102,-0.811102404,2,19.75156345,7.891708879,29.20588108,7.1182291,18.40596233,5.346335962,29.18794811,9.197303174,19.07876289,5.346335962,29.20588108,8.157766137,6.5,8,7.322778048,0,11.6853058,4.350499735,8.035276824,0,24.72408906,5.362146485,10.77677244,0,28.56333649,8.075927806,12.37562251,2.51251857,21.96236112,6.060752658,48.61677457,3.459130828,88.90059409,19.89233599,30.49619854,88.90059409,2.51251857,12.97654433,2,1,1,1,28.57610807,13.64369896,0.250509168,11.41467217,9.406024634,28.56333649,0,6.719037145,2,2,1,1,28.57610807,25.9783128,83.86462909,11.75040225,14.1,14.7,0
scenario1903,-0.47487914,-0.346302303,2,13.28420936,0.677910065,26.72246993,9.664501737,11.53596868,1.032451043,26.96799089,8.528941526,12.41008902,0.677910065,26.96799089,9.096721631,6,7,7.311948458,0,11.69336628,4.140188081,7.762500738,0,25.6930122,7.554264101,8.007658213,0,26.93902426,8.489510899,41.80066028,9.047148533,112.0012064,32.28089034,13.53295379,2.254559256,47.00586884,10.4533918,27.66680704,112.0012064,2.254559256,21.36714107,1,2,1,2,25.6951041,8.944325846,0.211198708,9.013523956,7.885079475,26.93902426,0,8.0218875,2,2,0,1,26.96799089,17.4202746,15.59136629,11.75040225,10.8,21.2,0
scenario1904,1.146260242,1.113907052,2,13.27966074,0.314453625,28.88257195,9.185744814,16.45962837,4.982440613,27.85810433,7.804035659,14.86964455,0.314453625,28.88257195,8.494890237,7,8,7.260837061,0,11.68735163,4.515664676,8.057427814,0,28.87251958,8.244813657,9.926021396,0,24.84989501,7.147087863,17.12343042,2.777062703,38.27548097,10.79345719,23.94613093,3.800216804,48.28264901,10.44991255,20.53478067,48.28264901,2.777062703,10.62168487,2,1,2,2,25.05703233,28.88257195,28.86714037,12.46945199,8.991724605,28.87251958,0,7.69595076,1,2,2,0,28.88257195,21.82328802,7.233968398,11.75040225,20.8,17.6,0
