Row,ego_max_speed,ego_std_speed,npc1_max_speed,npc2_std_speed,min_dist_ego_npc1,min_npc_dist,avg_speed_npcs,type_npc_max_speed,dist_av_npc_max_speed,source
scenario0,0.406107870380983,1.09059699321215,0.868949148561991,0.297352944757042,-1.21180155809549,-0.669202948461235,0.575096545566984,-1.25840772766414,-0.849576207866176,0.831019015916776
scenario1,-0.180004028978321,-0.190222668290985,-0.601711985194338,0.442237432945676,1.31672692010804,0.729256120601834,-0.781686160709287,0.794395059672726,-0.410315242590613,0.831019015916776
scenario2,0.288690144027783,0.878893666600267,-0.280156763136569,-2.43605368020425,0.962992808019786,4.30982130289727,-2.46404354249239,-1.25840772766414,0.424570680983214,0.831019015916776
scenario3,-2.11600667030357,-1.17547740199609,0.552217447602125,0.292907391422226,-0.974905939918866,-0.23478506428362,1.35088152976179,-1.25840772766414,-0.397719833117648,0.831019015916776
scenario4,0.201340452652244,1.67309734318592,-0.602631759804382,0.498413639801284,0.733800860653537,0.998536366307401,-0.908992422425609,0.794395059672726,-0.709173025450099,0.831019015916776
scenario5,0.357550671788647,0.76891530074317,-0.279194750057271,-2.55497830262997,1.01187379727215,4.30982130289727,-2.49659981369156,-1.25840772766414,0.378314477445928,0.831019015916776
scenario6,0.711982173072447,0.105931472738072,0.552129339339263,0.358448754924017,-0.69362828941784,0.308450980351966,1.10377697219846,-1.25840772766414,-0.0399869708370183,0.831019015916776
scenario7,-0.25856980595961,0.268462551215215,0.552120770008137,0.358448754924017,-0.65715420201038,0.3812512691196,1.09742715808748,-1.25840772766414,-0.00789013095768279,0.831019015916776
scenario8,0.232815783289778,0.632619188427793,0.552045845750521,0.358448754924017,-0.70693423039004,0.282033039958159,1.09193749897755,-1.25840772766414,-0.0820599948652594,0.831019015916776
scenario9,0.547713373924441,0.571110471092812,0.552018849846531,0.39857919035305,-1.14229301170115,-0.543795933018834,0.988172278791583,-1.25840772766414,-0.0306822422204451,0.831019015916776
scenario10,0.648356500359163,0.0973641282776124,0.552124191874859,0.513791615911051,-0.731496589443852,0.233460780625584,1.95929257480095,-1.25840772766414,-0.0755772256699425,0.831019015916776
scenario11,0.464693044735247,0.898674133673239,0.551952506063943,0.358448754924017,-0.632649617715915,0.430480379041913,1.09764373515666,-1.25840772766414,0.0891730189590138,0.831019015916776
scenario12,-0.264901982227076,0.069278601500223,0.552144887314645,0.371372663477651,-1.18702452645817,-0.624690804956161,0.9650353167342,-1.25840772766414,-0.0578566930081677,0.831019015916776
scenario13,0.349313985366753,0.0368222889192528,0.552081215202616,0.398118288941401,-0.988567289585128,-0.260387779116277,1.12387568594858,-1.25840772766414,-0.0760764028238981,0.831019015916776
scenario14,0.552178816313088,0.570340935535364,0.552081215202616,0.388427677154844,-1.47222154006797,-1.12481926733382,1.00297387611205,-1.25840772766414,-0.00120533795988332,0.831019015916776
scenario15,0.205013940118581,0.0913396006024445,0.55201765194546,0.369770103038871,-1.35170062861319,-0.916680481351835,0.963803560995188,-1.25840772766414,-0.0751288550923679,0.831019015916776
scenario16,0.128008779457368,0.856301197242964,0.552168912915407,0.148910983822163,-0.649447286755441,0.396706428915387,1.91502293827481,-1.25840772766414,0.0413512945286212,0.831019015916776
scenario17,0.749232432917784,0.47927122252054,0.552097035931407,0.358448754924017,-0.640594630446554,0.414490708100247,1.09487782581261,-1.25840772766414,-0.0833018018002706,0.831019015916776
scenario18,0.424625251725786,1.05655177044399,0.551952562316477,0.431179755407391,-1.49827055152565,-1.16921233936319,1.0881815849678,-1.25840772766414,0.000450336467070393,0.831019015916776
scenario19,-0.849783266592402,-0.86998161082601,0.552060940354474,0.352713148609103,-0.830967855264745,0.0392839905470145,1.14603059940661,-1.25840772766414,-0.216863811655019,0.831019015916776
scenario20,0.310530077198442,0.71921977817446,0.551960740928233,-0.115546326560563,-1.40313507566409,-1.00606631873162,1.73590891652813,-1.25840772766414,-0.079844080672798,0.831019015916776
scenario21,-0.662437962824299,-0.65709300203343,0.551967799849959,0.400095325502928,-1.13874716231804,-0.537353723955168,0.990923789402479,-1.25840772766414,-0.252589870646056,0.831019015916776
scenario22,1.32130162292951,0.80760040355931,0.552010839208095,-0.0517874335257581,-1.46608319117337,-1.11432794330646,1.17346693027634,-1.25840772766414,-0.0119655382197802,0.831019015916776
scenario23,0.451518500255206,0.313952815646682,0.552009140912143,0.561685181264459,-0.600807357077222,0.494839416037317,0.477153663756991,-1.25840772766414,-0.00717661602260979,0.831019015916776
scenario24,0.369265473001208,0.00143569841044651,0.137808575417301,0.358448754924017,-0.51520435410427,0.670083906868475,1.08252286951549,0.794395059672726,1.4131058834474,0.831019015916776
scenario25,-0.0940376663948671,-0.452526697764567,0.551873234694084,-0.0207801563680339,-1.18985486125439,-0.62978613292016,1.16186083256467,-1.25840772766414,-0.174346545721065,0.831019015916776
scenario26,0.392245814319556,0.876348815310443,0.551944432592202,-0.127381657976282,-1.46204516617337,-1.10742005219787,1.72952223453209,-1.25840772766414,-0.0656681115897788,0.831019015916776
scenario27,0.44366871526631,0.975773075415657,0.552064095730979,0.0765655971490624,-1.31552503652828,-0.853303899036975,1.29324641529237,-1.25840772766414,0.111577329766604,0.831019015916776
scenario28,0.0641835597068985,0.873130607157319,0.552025462993114,-0.125413506849692,-1.47980647174856,-1.13776702716777,1.76587523437107,-1.25840772766414,-0.00855557763083937,0.831019015916776
scenario29,0.921558993192973,0.537121806793184,0.552082937903822,0.176352642628198,-0.659030346042871,0.377492771896967,0.549680782358951,-1.25840772766414,0.0517069018765101,0.831019015916776
scenario30,-1.18547493894957,-0.874043928751319,0.551920347021709,-0.0388747946205679,-0.843790820018781,0.0145417434264512,1.32700785081554,-1.25840772766414,-0.162966207349045,0.831019015916776
scenario31,-0.159921984854612,0.623202216606285,0.55201765194546,0.177676370480316,-1.45123595367615,-1.08890385854005,0.210293210922346,-1.25840772766414,0.0161963758127031,0.831019015916776
scenario32,1.0112058878507,0.057396311484559,0.551051233140524,-0.134038161950528,-0.348122321367414,1.02189247555099,2.40193860777949,-1.25840772766414,-1.64043652885565,0.831019015916776
scenario33,0.455850449892953,-0.156438917767239,0.552189525799801,0.182338402247349,-1.35215591326988,-0.91747540847254,0.182763229174472,-1.25840772766414,-0.161289194756142,0.831019015916776
scenario34,-0.0542588874082358,0.155010594580882,0.552081215202616,0.178288606843594,-1.45977101748178,-1.10352743003016,0.203540650132329,-1.25840772766414,-0.0683962397896746,0.831019015916776
scenario35,1.1164744079402,1.23625669870687,0.552263395006153,-0.372548725961372,-0.63843052783732,0.418843353414282,1.09224570664573,-1.25840772766414,0.168745679737314,0.831019015916776
scenario36,1.29109056993188,1.07678406528507,0.551959101294886,0.363711516612475,-1.47099922561257,-1.12273107922825,0.948434884006261,-1.25840772766414,-0.0928120485368646,0.831019015916776
scenario37,1.00961515868965,1.19340426864241,0.552137957551237,0.358448754924017,-0.555720295209637,0.586731586658642,1.09725220826775,-1.25840772766414,0.0813178837821439,0.831019015916776
scenario38,-0.18024592688139,0.378968962363518,0.552027929711685,0.370720914600876,-1.34060551976328,-0.897287790390407,1.00235248271141,-1.25840772766414,-0.0306715193500676,0.831019015916776
scenario39,-0.357447947802465,-0.565079648998664,0.552035441375024,0.375463162857355,-0.769960184730187,0.157899899081603,1.12788167791942,-1.25840772766414,-0.20606827037732,0.831019015916776
scenario40,-0.156457312178014,0.724181368607166,0.552246293953203,0.702073620093167,-1.25667887068164,-0.7492962473759,0.352593052189139,-1.25840772766414,0.154470150819658,0.831019015916776
scenario41,-0.392304157255699,0.115500063328821,0.552172328844134,0.393634834622608,-1.37616733634228,-0.959305222780748,1.01697875466627,-1.25840772766414,-0.0448756698649425,0.831019015916776
scenario42,0.0464957542478794,-0.0981890802971067,0.552139687059287,-0.0647924644292547,-1.30647715858537,-0.837386317140955,1.0598591470725,-1.25840772766414,-0.141986251892154,0.831019015916776
scenario43,-0.157810717923318,-0.244977885153941,0.552234187908851,-0.402831010304191,-1.16995209734117,-0.593897708639466,1.33977961657671,-1.25840772766414,-0.143492965742246,0.831019015916776
scenario44,0.136357861163239,-0.321801459541749,0.552359713253873,-0.0551362190466584,-1.41436442927284,-1.02546987101578,1.04572308763804,-1.25840772766414,-0.590381768870128,0.831019015916776
scenario45,0.381085593827891,-0.637318349585551,0.55196950893648,-0.679553833338575,-1.03362367953857,-0.34433864922273,1.44514779611361,-1.25840772766414,-0.23790402920289,0.831019015916776
scenario46,0.569422720231112,0.79199426329102,0.552132780758384,0.398439229957743,-1.35858286986536,-0.928689772760594,0.972528429905189,-1.25840772766414,0.0197567302377631,0.831019015916776
scenario47,0.695115801261808,0.956193218738112,0.551957586394028,0.391441172146232,-1.32976049042459,-0.878293792916716,0.979342612196821,-1.25840772766414,0.0681952200952294,0.831019015916776
scenario48,1.63524103050221,1.12356464193869,0.552063794916326,0.94202607232333,-0.60949598871136,0.477234206198581,0.132994472632813,-1.25840772766414,0.0150908098076051,0.831019015916776
scenario49,0.81696351630903,0.738781171675223,0.168867429974539,0.358448754924017,0.530513165006325,1.06341649462645,0.835745477673122,0.794395059672726,1.34830040328536,0.831019015916776
scenario50,-1.7665938448298,-1.40910216052981,0.552274324650005,-0.54879040789837,-1.15137064703271,-0.560268483503031,1.60625432484446,-1.25840772766414,-0.46042381166929,0.831019015916776
scenario51,0.0693936724454192,0.659390892978232,0.552120770008137,0.358448754924017,-0.590042347223723,0.516697842878059,1.09716798615446,-1.25840772766414,0.0231552665862515,0.831019015916776
scenario52,-1.42884534971618,-1.32455221136111,0.552216463047212,-0.670682987369142,-0.982859230372692,-0.249698767885067,1.34590225401004,-1.25840772766414,-0.286878755565867,0.831019015916776
scenario53,-1.85609002755474,-1.44319393216814,0.552012539459413,-0.654559260269264,-0.451139686853886,0.803417227950152,1.42842738780299,-1.25840772766414,-0.418154770913685,0.831019015916776
scenario54,-2.00497891179252,-0.749203385164053,0.552139687059287,-0.661129127497709,-0.828758649676684,0.0435532906927571,1.45526237138888,-1.25840772766414,-0.0744478519381992,0.831019015916776
scenario55,0.970764128403349,1.17229641233921,0.552172305366988,-1.09176994342992,-0.555131183375678,-0.241827614883706,-0.115126333427313,-1.25840772766414,0.254031950141896,0.831019015916776
scenario56,-1.64034773519884,-0.484247300684371,0.552121911120043,-0.635887860900412,-1.04320467023595,-0.362094431532802,1.39008236046491,-1.25840772766414,-0.120948383761571,0.831019015916776
scenario57,-0.278485129018025,-0.847503011027466,0.552007352123873,-0.583055446979575,-0.914566674690636,-0.12086393149067,0.358308967209829,-1.25840772766414,-0.424441427376948,0.831019015916776
scenario58,-1.82497242360282,-1.3214955126064,0.552119412216325,-0.665552348461817,-0.879342927673818,-0.0537186546815135,1.34380970268851,-1.25840772766414,-0.120806832282967,0.831019015916776
scenario59,0.0183970516866809,1.17681836629505,-0.651186578547139,-0.896180195487902,1.17764774186881,1.06593626312805,0.350155325802504,0.794395059672726,0.339408656479684,0.831019015916776
scenario60,0.0153513016933876,0.878918933445361,0.700211960853277,2.1198564921264,-1.05739828141691,-0.38833721892842,1.94564997627507,0.794395059672726,2.02904980828462,0.831019015916776
scenario61,0.166520952830825,-0.279444712196139,-1.50764831797723,0.358387988799986,0.821079656056567,1.01210730089791,-0.20857058104128,0.794395059672726,0.656525929559002,0.831019015916776
scenario62,0.0912596189516536,0.690294068859415,0.502310463817219,-0.206045110350558,0.802966176176331,1.04167969487751,-0.28996069394338,-1.25840772766414,-0.941966589756724,0.831019015916776
scenario63,0.0322983911197101,1.02293409595363,-0.670866183873018,-0.896180195487902,1.17773944384604,1.0815634665244,0.351145025095462,0.794395059672726,0.315983440481467,0.831019015916776
scenario64,1.16418400633174,0.593697633412047,-0.651261239525487,-0.896180195487902,1.18929646942817,1.04761118303678,0.335085794581145,0.794395059672726,0.486197002817421,0.831019015916776
scenario65,-0.386527921409259,-0.443085191313172,-0.698634428093819,-0.206045110350558,1.15271966818405,1.03305292711561,-0.338315185135546,0.794395059672726,1.18417311950082,0.831019015916776
scenario66,0.739063747430577,0.629514492342019,0.511849882334225,1.45838771928297,-1.19027837651664,-0.630548332920913,-0.0468573787591129,0.794395059672726,1.05704082913943,0.831019015916776
scenario67,0.150759285941957,0.386221723688228,0.502482815052069,-0.896180195487902,1.20080216033719,1.06055922093872,0.322884422480855,-1.25840772766414,-0.876518686752424,0.831019015916776
scenario68,0.783295585769897,1.50101142562083,-0.720886640538495,-0.896180195487902,1.20857252939054,1.04910377913053,0.310658244304475,0.794395059672726,0.244443064218195,0.831019015916776
scenario69,0.400507169327232,0.131882814505212,-0.671200212996045,-0.896180195487902,1.16376080531945,1.04846586936281,0.326865816297537,0.794395059672726,0.481980198425669,0.831019015916776
scenario70,0.0899322919101583,0.631857356279665,0.500067936611217,-0.592677914215931,1.20709661967373,1.03432434723561,0.0858146274428618,-1.25840772766414,-0.902080393059003,0.831019015916776
scenario71,-0.00600235673502644,1.01756346953943,0.658959000294055,1.45552264816526,-1.12020281866888,-0.503590066759526,0.14617869234814,0.794395059672726,1.00241845084236,0.831019015916776
scenario72,0.52960076982727,0.278815701363388,-0.651278573508293,-0.672882143247242,1.20357479884326,1.05409936446864,0.255208625691667,0.794395059672726,0.470738700496712,0.831019015916776
scenario73,0.705413457330629,0.681003818053165,-0.699037094061101,-0.896180195487902,1.07037845123718,1.0793997888092,0.335334676947386,0.794395059672726,0.314706257755727,0.831019015916776
scenario74,-0.980220503305992,-1.10095603347207,0.552141418522527,0.358448754924017,-0.978218352193282,-0.240999238800965,1.29077378020948,-1.25840772766414,-0.348028996067008,0.831019015916776
scenario75,0.970587379877958,0.99140350940628,0.551905938316028,-0.0593828262052873,-1.38719906840005,-0.97846171373493,1.04608585824245,-1.25840772766414,-0.0626230973758963,0.831019015916776
scenario76,0.0172733669630781,0.969738490648509,0.552002453860093,0.744609706998934,-1.51119996432627,-1.19117004251311,0.287182502896719,-1.25840772766414,-0.0515734759451971,0.831019015916776
scenario77,-0.587173461496086,-0.093975174630249,0.552002367281934,0.391845888839914,-1.28582935576206,-0.800960992567487,0.987671921858875,-1.25840772766414,-0.0568902812052364,0.831019015916776
scenario78,-0.0812087105164866,1.13549358053471,0.552179184164099,0.358448754924017,-0.405730242412231,0.899090259045605,1.343859518575,-1.25840772766414,0.0985506241769751,0.831019015916776
scenario79,0.207152357084781,0.0290141804889839,0.551919657796832,0.742549348871308,-1.25006496409297,-0.737534784684633,0.344217882015248,-1.25840772766414,-0.0712513128778232,0.831019015916776
scenario80,-1.66468828248373,-0.553528027924413,0.552229820777266,0.967019073339038,-1.07583373858517,-0.422314273500752,1.14437085711464,-1.25840772766414,-0.0946819366669723,0.831019015916776
scenario81,0.597422487725475,0.789610584171352,0.551595313197297,0.971568116843815,-0.411555461734147,0.886762180286391,1.49358708361564,-1.25840772766414,-1.75495730104037,0.831019015916776
scenario82,-0.19303753768935,-0.797363205399976,0.552081215202616,0.463152795137405,-1.05640974518232,-0.386511860755288,0.889911140868879,-1.25840772766414,-0.260595207255789,0.831019015916776
scenario83,0.00646509206767533,0.0555080329923522,0.552015945828094,0.954427409248195,-1.45590354063492,-1.09690386916322,1.15397466293169,-1.25840772766414,-0.108182305685872,0.831019015916776
scenario84,-2.11600667030357,-1.78462746749206,0.55208466256029,0.668109460233417,-1.13655600694683,-0.533370568963142,0.879208969651596,-1.25840772766414,-0.224649116627781,0.831019015916776
scenario85,-0.243488585338086,-0.265302145501561,0.552070380547787,0.468711765332637,-1.05758438268328,-0.388680820340682,0.672394111698118,-1.25840772766414,-0.285050358600922,0.831019015916776
scenario86,-0.557196482130505,-0.746579558332341,0.552047171790341,0.436760919409907,-0.931872018435671,-0.153677697069,0.639124528749966,-1.25840772766414,-0.296914711559864,0.831019015916776
scenario87,0.616582510936177,-0.092682358997341,0.552076295078994,0.967207551265618,-1.34927287027582,-0.91244048930267,1.11939889350251,-1.25840772766414,-0.101399985880366,0.831019015916776
scenario88,-2.11600667030357,-1.14243941216197,0.4561615782479,0.431046501109618,-0.774289630922421,0.149432727646658,1.43161793017831,0.794395059672726,1.29359998885773,0.831019015916776
scenario89,0.0726221295233572,0.033782890064176,0.552007444571523,0.963807787888949,-1.29451149404714,-0.816294442454717,1.16855949497779,-1.25840772766414,-0.0977743528112081,0.831019015916776
scenario90,0.681785897902958,0.837050421171841,0.552077775666019,0.473066232851983,-1.32522593833883,-0.870340676791189,0.419803947837182,-1.25840772766414,0.0597721661913104,0.831019015916776
scenario91,-1.49155702154438,0.273209367060829,0.551979742885809,-0.0496953242033669,-1.39995584843964,-1.00056561908776,0.607776523671311,-1.25840772766414,-0.027217295240975,0.831019015916776
scenario92,-1.76484843124857,-0.2474599932156,0.552230746635254,0.431046501109618,-0.953715888156506,-0.194934741918636,0.399770777719046,-1.25840772766414,-0.0444288464302963,0.831019015916776
scenario93,0.219905994352078,1.83500741467245,0.55217746740133,0.431046501109618,-0.616517068432099,0.463031973268431,0.571539744825039,-1.25840772766414,0.172843691849295,0.831019015916776
scenario94,0.157892114644753,0.641201842638872,0.511277722088578,1.47391610899797,-1.12159063873766,-0.506121048659172,-0.0808135035698413,0.794395059672726,1.06457761966762,0.831019015916776
scenario95,0.458459076603242,1.80840569936879,0.696046131115895,1.5359209818857,-1.0551761660131,-0.384233529210297,0.425293284107615,0.794395059672726,1.01311976236654,0.831019015916776
scenario96,-0.379398350242041,0.528435699487409,0.51234662657229,1.45639665635957,-0.80670919848248,0.0862705020628296,0.12893454321643,0.794395059672726,1.04109161932971,0.831019015916776
scenario97,-0.569202179781251,0.205708813380126,0.454666612362869,1.45729316316662,-1.20885577150558,-0.663921773468225,-0.0719857796980168,0.794395059672726,1.08467208532335,0.831019015916776
scenario98,0.499269830113374,0.451682051511652,0.454669281646476,1.45838771928297,0.681501630978495,1.03130874674311,-0.238940894258002,0.794395059672726,1.08748515556103,0.831019015916776
scenario99,1.07066008823956,0.841681098208515,0.512358777119705,1.45838771928297,0.659994732471103,1.03166513381502,-0.227910512526665,0.794395059672726,1.05340174138254,0.831019015916776
scenario100,-0.262818409225731,1.05959766671045,0.562208351514309,1.53741904200514,-0.843896303727314,0.0143384794679208,0.590850297517184,0.794395059672726,0.981919531111938,0.831019015916776
scenario101,1.05805281659523,-0.0934287324704739,0.755237106220896,1.53443186680354,-1.28412462306552,-0.797947361859389,0.611503812552191,0.794395059672726,1.15442707198694,0.831019015916776
scenario102,0.178709023460542,1.02556581047898,0.56217893893011,2.03227214900535,-0.794258836538176,0.110477054067954,2.20519212946767,0.794395059672726,0.960003766503685,0.831019015916776
scenario103,-0.191053623188508,1.41279788026681,0.544108768679302,1.56401063630452,-0.863250709263648,-0.0228827582867321,0.563328677929836,0.794395059672726,0.990030868418762,0.831019015916776
scenario104,0.117873862759705,0.757550056799141,0.510713514824612,1.45838771928297,-1.12550759753647,-0.51326079284484,-0.0624066016337481,0.794395059672726,1.05498410041965,0.831019015916776
scenario105,-2.11600667030357,-2.0777688530903,0.705081825566506,-0.363382702347424,-1.19808436480729,-0.644585776765976,0.240097948898768,-1.25840772766414,-0.497834051743778,0.831019015916776
scenario106,-2.06952557030337,-1.49706197404041,-1.52182581120143,-0.639689003460785,-0.904774958001299,-1.050925236716,-1.28387617023977,0.794395059672726,0.927678410009358,0.831019015916776
scenario107,-2.03937172658823,-1.98580409394661,0.735628690397397,-0.531845276718266,-0.303989598082392,0.377164120843135,1.65563683639665,0.794395059672726,0.226945887667926,0.831019015916776
scenario108,-0.569487359544298,-0.75942531903616,0.247994957938061,0.336908058786125,0.811337524735554,0.215746690286048,1.18669724378655,-1.25840772766414,-0.771169182072354,0.831019015916776
scenario109,-0.475758723229743,-1.53759281827469,-1.53984672214788,-1.26874883523388,1.35544993450901,-0.603232948384839,-1.04581224873008,0.794395059672726,0.0435408098178615,0.831019015916776
scenario110,0.168184004419859,-0.147007738235034,0.693853889381586,0.913524635748453,-0.985486710582753,-1.03883801552547,0.496995543587111,-1.25840772766414,-0.842300582594871,0.831019015916776
scenario111,0.257987538834946,-0.851209661635441,0.67492862758121,0.913524635748453,-1.1833904757124,-0.932997949821531,1.01182004944392,-1.25840772766414,-0.529078366061149,0.831019015916776
scenario112,1.35336018566437,-0.147274429405339,0.639279091574005,1.12612398180717,-0.825885976693102,-0.774096904084853,0.231965632312351,-1.25840772766414,-1.04026698951872,0.831019015916776
scenario113,1.99790498252818,1.59149857438168,0.357296268413328,-0.597050560676483,1.35243214261839,-1.11467885664691,-1.18649319075836,-1.25840772766414,-0.196607563911049,0.831019015916776
scenario114,0.0700703704392395,-0.652590193537625,0.638208120518866,0.792418730364548,-0.937690598193158,-1.00857371052227,0.504694835502097,-1.25840772766414,-0.909124086601922,0.831019015916776
scenario115,0.147058286551134,-0.761513966334313,0.600356056088471,0.62414671331949,-0.967428977940595,-1.06684961291973,1.40865742278851,0.794395059672726,1.09368321958264,0.831019015916776
scenario116,-0.0475763571849641,0.019585777944532,0.667561143459546,0.637275486448145,-0.896303872352193,-0.85117841700922,1.36203078665755,-1.25840772766414,-0.894045517187782,0.831019015916776
scenario117,-2.11600667030357,-1.45545555732452,0.669705532950725,-0.0111557317615285,-0.85670901088082,-0.0103186198363902,0.317187804107508,-1.25840772766414,-0.486529337723414,0.831019015916776
